item	corpus_ID	idx	final_label	individual_labels	target	prev	next
venta|NOUN|f	6	13	1	1,1,1,1,1	Estas medidas son la prohibición de los movimientos de aves y de la venta de carne y huevos en las zonas donde se aparezcan los brotes .	Bruselas tiene previsto decretar hoy que cuando un Estado miembro detecte un caso sospechoso de gripe aviar , aplique de forma automática las medidas de prevención y restricción ya aprobadas , sin esperar a la autorización de Bruselas .	La decisión se produce en medio del aumento de casos en Europa .
venta|NOUN|f	6	4	1	1,1,1,1,1	Hasta ahora , la venta de antivirales estaba controlada .	Con esta última compra - de fármacos ya encapsulados y listos para su uso - , España dispondrá de tratamientos para más del 20 % de la población .	Sólo se pueden conseguir previa prescripción sanitaria y son los hospitales quienes facilitan los fármacos .
venta|NOUN|f	6	8	1	1,1,1,1,1	Aún se complicaría más la historia con la venta de Inscanner a otra empresa adjudicataria , Beanaca , cuyo responsable , Carlos Paz , es una persona estrechamente relacionada con el ex presidente de la Generalitat , Eduardo Zaplana .	En otras palabras , la Administracion valenciana , gobernada por el PP , adjudicó un contrato millonario a una empresa que seguía participada por un alto cargo popular ( Concepción ) .	Ahora , estas dos empresas - Inscanner y Beanaca - , junto a la tercera adjudicataria del año 2000 , Eresa ; más Ribera Salud ( participada al 50 % por la CAM y Bancaixa ) se han hecho con el nuevo concurso - bajo la marca Erescanner Salud -. De 167 millones de euros se ha pasado a 497 , con el nuevo contrato .
venta|NOUN|f	6	15	1	1,1,1,1,1	No hay datos de uso del primer año , pero si se toman los de ventas que facilitó la consultora IMS Health , en 2009 las farmacias compraron alrededor de 433.000 dosis .	La cifra de la utilización muestra que tras el aumento del uso el primer año una vez que se permitió la venta sin receta de la píldora , las pautas de consumo se han asentado .	De las mujeres que usaron la píldora , el 77 % ya utilizaba otro método anticonceptivo ( sobre todo , el preservativo ) , pero indicaron que les había fallado - o se les había olvidado - y la misma proporción continuó utilizándolo .
venta|NOUN|f	6	22	1	1,1,1,1,1	Al lugar se han desplazado tres camiones de limpieza , que han recogido cerca de una tonelada del material puesto a la venta : ropa y zapatos viejos , pequeños electrodomésticos , cubiertos y todo tipo de objetos que ciudadanos de origen inmigrante y sin recursos recogen de los contenedores de basura para después comerciar con ellos .	Un dispositivo policial formado por 60 agentes ha vuelto a intervenir esta mañana , por tercera semana consecutiva , en el denominado mercado de la miseria que tiene lugar cada martes de forma ilegal en el barrio de Sant Roc , en Badalona .	El mercadillo comenzó a improvisarse hace unos dos años muy cerca de donde termina el mercado de la vecina Sant Adrià del Besòs , que reúne a casi mil tenderos cada martes .
venta|NOUN|f	6	1	1	1,1,1,1,1	Su venta en farmacias fue paralizada y los medicamentos retirados al inicio de la pandemia , a finales de abril .	Sólo se pueden conseguir previa prescripción sanitaria y son los hospitales quienes facilitan los fármacos .	Jiménez explicó que se ha debatido con los consejeros su venta libre .
venta|NOUN|f	6	34	1	1,1,1,1,1	Su resultado bruto de explotación , sin embargo , descendió un 1 % en los seis primeros meses del año , hasta los 16 millones de euros , por el impacto que tuvo la venta de Fitoladius en el primer semestre de 2011 , periodo en el que este producto aportó 5,6 millones de ingresos .	Las ventas de Rovi fuera de España crecieron un 43 % .	Rovi , por otra parte , prevé un repunte de sus ingresos operativos en 2012 “ entre la banda alta de la primera decena ” ( entre 0 % y 10 % ) y la “ banda baja de la segunda decena ” ( entre el 10 % y el 20 % ) .
venta|NOUN|f	6	20	1	1,1,1,1,1	En su opinión , señalar un FPS de 70 u 80 en un bote sólo es " un argumento de venta " , ya que a partir de 50 el aumento de protección es mínimo .	Es decir , que un FPS 80 no protege el doble que uno de 40 .	Por eso , la UE recomienda un 50+ como máximo en el etiquetado .
venta|NOUN|f	6	39	1	1,1,1,1,1	Aunque ya había uno de estos dispositivos en el mercado , el laboratorio que lo comercializa , MSD , aprovechó para pedir la financiación pública de una versión mejorada , que es la que ahora se pone a la venta .	El departamento que dirige Leire Pajín tomó la medida como parte de las consecuencias de la ley de salud reproductiva ( la llamada ley del aborto ) , en la que se comprometía a financiar los métodos anticonceptivos más modernos y seguros .	El tratamiento cuesta 148,36 euros , de los que la usuaria abona el 40 % ( 59,45 euros ) .
venta|NOUN|f	6	5	1	1,1,1,1,1	Hay cuatro modelos a la venta de 10 , 14 , 16 y 20 pulgadas y entre sus planes de futuro está el lanzamiento de dos nuevos modelos más pequeños para viviendas .	Ecco es la marca comercial de un extractor de aire para naves industriales que funciona sin alimentación eléctrica , gracias a la energía del viento y cuando éste falta aprovecha la diferencia de temperatura entre el interior y el exterior de la nave para mantener su rotación .	El ingeniero industrial Javier Macías , gerente de Congestec Medio Ambiente SL - la firma fabricante - , pensó en importar este extractor en un primer momento , pero se decidió finalmente por mejorar su diseño y fabricarlo en Cádiz .
venta|NOUN|f	8	8	1	1,1,1,1,1	Especialmente interesante es el espacio dedicado a la venta de pescado , con una variedad asombrosa para una ciudad de interior como esta .	En el extremo norte hay puestos de miel de la zona , oranamentos artesanales y comida económica .	Aquí , en Dolac , arrancan también algunos tours gourmet guiados que se han convertido en una buena experiencia para conocer las particularidades de los productos y de la cocina croata .
venta|NOUN|f	8	24	1	1,1,1,1,1	Y si no convence el género literario disponible , en La Infinito Café ( calle Tres Peces ) , además de los libros en venta , cuentan con una estantería dedicada al trueque .	Con el aspecto de una auténtica carnicería , los libros ( casi todos obtenidos de donaciones ) se pesan y se despachan como en cualquier otro puesto del mercado .	Podremos dejar ejemplares ya releídos o que están acumulando polvo en casa y salir con nuevas e interesantes lecturas sin soltar un euro .
venta|NOUN|f	8	31	1	1,1,1,1,1	No cuenta con muchos simpatizantes , se gastan millones en recuperar fachadas que duran limpias tres días , y la presidenta Dilma Rousseff aprobó una ley en 2011 que impedía la venta de aerosoles a menores de 18 años .	Mientras que el grafiti está tan bien visto que hasta las autoridades lo promueven , la pixação es un delito ambiental , de vandalismo y contra el patrimonio público .	El objetivo era minimizar la actividad de los pixadores , pero las fachadas siguen gritando contra la desigualdad .
venta|NOUN|f	8	13	1	1,1,1,1,1	Regent Street acoge más de 4.500 metros cuadrados dedicados a la exposición y venta de arte , en espacios como Photographer’s Gallery ( gratis de 10 a 12 ) , Sadie Coles , Hauser and Wirth o Blain Southern .	Mención aparte merecen las galerías de arte de la zona .	Además , la aledaña Heddon Street es la sede de dos importantes marchantes de arte contemporáneos : Pippy Houldsworth Gallery , en el número 6 , y la Galería Sproveri , en el número 23 .
venta|NOUN|f	8	18	1	1,1,1,1,1	Una vez dentro , quedaremos maravillados tanto por el espacio como por sus variadas atracciones : cine , venta de discos , exposiciones y otras hierbas .	La entrada al sorprendente y amplísimo local nos hace pensar en un viejo hotel decrépito pero con muchísimo encanto .	Y una gran noticia es que también podemos quedarnos a comer y beber algo mientras disfrutamos del lugar .
venta|NOUN|f	8	23	1	1,1,1,1,1	El tráfico queda cortado a lo largo de los 200 metros que discurren entre las calles Correduría y Castellar y los puestos de venta ambulante empiezan a instalarse con rapidez .	Son las 7 de la mañana de un jueves cualquiera y la calle Feria de Sevilla comienza a despertar .	Es día del Mercadillo del Jueves , toda una institución en la capital hispalense , pues lleva celebrándose desde 1254 , cuando Fernando III de Castilla concedió la feria a la ciudad .
venta|NOUN|f	8	18	1	1,1,1,1,1	Para calibrar su éxito basta con ver al borde de la carretera los estrambóticos edificios consagrados a su venta , visitados por innumerables fieles en automóvil y hasta en autobús .	Es una localidad no especialmente bonita , pero en la que hay casonas de indianos bien conservadas , y que sobre todo es famosa por sus corbatas , unos deliciosos pasteles de hojaldre .	Tras Pesués , por la carretera de la costa , se accede a un camino de tierra que bordea la ría de la Tina Menor por el este .
venta|NOUN|f	8	15	1	1,1,1,1,1	Y a partir de los años 90 , con locales pioneros en la compra y venta de muebles y curiosidades como El Transformista ( Mira el Río Baja , 16 ) , El Rastro comenzó a albergar preciosas tiendas de almoneda y mobiliario original del siglo XX , hasta sumar una veintena de establecimientos .	Los característicos locales , en otro tiempo atestados de muebles y artículos de segunda mano , cuyo origen era de lo más dispar , o incluso incierto , y se apilaban hacinados en completo desorden , se fueron sustituyendo por tiendas especializadas en las que los objetos dejaron de acumularse , para exhibirse .	En materia de restauración , esta zona del centro de Madrid también se ha renovado .
venta|NOUN|f	8	40	1	1,1,1,1,1	La dinastía va por la cuarta generación ; una de sus actuales dueñas , María José , tuvo la feliz idea de pedir a Zaha Hadid ( premio Pritzker de arquitectura ) que diseñara un espacio para la cata y venta ; lo llaman la frasca ( tiene forma de decantador ) y engloba el quiosco modernista que figuró en la Exposición Universal de Bruselas de 1913 .	Buen ejemplo de este enoturismo lo encontramos en la bodega López de Heredia ( 13 ) , fundada por el bisabuelo Rafael cuando la filoxera arrasó los viñedos franceses .	Al lado , Bodegas Roda ( 14 ) también encargó al estudio de Pere Llimona un bar a pie de calle para finalizar el recorrido por los calados ( cavas ) .
venta|NOUN|f	8	3	1	1,1,1,1,1	El personal de venta se compone de magos que se distraen barajando cartas y practicando mientras los visitantes observan los juegos y libros que se pueden comprar .	Actualmente se ubica en el pasaje que comunica Charing Cross con Covent Garden , a un palmo de Trafalgar Square .	En la trastienda , Davenports tiene un pequeño teatro donde trimestralmente se celebran talleres de magia para niños .
